month,currency,usd_per_currency,source
2000-06,CAD,0.6769100000,frankfurter.dev
2000-06,CNY,0.1207800000,frankfurter.dev
2000-06,CZK,0.0262600000,frankfurter.dev
2000-06,EUR,0.9495000000,frankfurter.dev
2000-06,GBP,1.5093000000,frankfurter.dev
2000-06,HKD,0.1282800000,frankfurter.dev
2000-06,IDR,0.0001200000,frankfurter.dev
2000-06,JPY,0.0094300000,frankfurter.dev
2000-06,KRW,0.0008900000,frankfurter.dev
2000-06,MYR,0.2631700000,frankfurter.dev
2000-06,THB,0.0255800000,frankfurter.dev
2000-06,TWD,0.0324200000,frankfurter.dev
2000-07,AED,0.2722900000,frankfurter.dev
2000-07,AUD,0.5899800000,frankfurter.dev
2000-07,CAD,0.6766900000,frankfurter.dev
2000-07,CNY,0.1207800000,frankfurter.dev
2000-07,CZK,0.0264000000,frankfurter.dev
2000-07,EUR,0.9423200000,frankfurter.dev
2000-07,GBP,1.5096000000,frankfurter.dev
2000-07,HKD,0.1282600000,frankfurter.dev
2000-07,IDR,0.0001100000,frankfurter.dev
2000-07,JPY,0.0092900000,frankfurter.dev
2000-07,KRW,0.0009000000,frankfurter.dev
2000-07,MYR,0.2631800000,frankfurter.dev
2000-07,THB,0.0248800000,frankfurter.dev
2000-07,TWD,0.0323100000,frankfurter.dev
2000-08,AED,0.2722900000,frankfurter.dev
2000-08,AUD,0.5815700000,frankfurter.dev
2000-08,CAD,0.6745700000,frankfurter.dev
2000-08,CNY,0.1208000000,frankfurter.dev
2000-08,CZK,0.0257100000,frankfurter.dev
2000-08,EUR,0.9073500000,frankfurter.dev
2000-08,GBP,1.4928000000,frankfurter.dev
2000-08,HKD,0.1282500000,frankfurter.dev
2000-08,IDR,0.0001200000,frankfurter.dev
2000-08,JPY,0.0092500000,frankfurter.dev
2000-08,KRW,0.0009000000,frankfurter.dev
2000-08,MYR,0.2631900000,frankfurter.dev
2000-08,THB,0.0244500000,frankfurter.dev
2000-08,TWD,0.0321500000,frankfurter.dev
2000-09,AED,0.2722900000,frankfurter.dev
2000-09,AUD,0.5548000000,frankfurter.dev
2000-09,CAD,0.6739900000,frankfurter.dev
2000-09,CNY,0.1207700000,frankfurter.dev
2000-09,CZK,0.0247100000,frankfurter.dev
2000-09,EUR,0.8726400000,frankfurter.dev
2000-09,GBP,1.4362000000,frankfurter.dev
2000-09,HKD,0.1282100000,frankfurter.dev
2000-09,IDR,0.0001200000,frankfurter.dev
2000-09,JPY,0.0093700000,frankfurter.dev
2000-09,KRW,0.0009000000,frankfurter.dev
2000-09,MYR,0.2631800000,frankfurter.dev
2000-09,THB,0.0239300000,frankfurter.dev
2000-09,TWD,0.0320500000,frankfurter.dev
2000-10,AED,0.2722900000,frankfurter.dev
2000-10,AUD,0.5294300000,frankfurter.dev
2000-10,CAD,0.6619800000,frankfurter.dev
2000-10,CNY,0.1207800000,frankfurter.dev
2000-10,CZK,0.0243100000,frankfurter.dev
2000-10,EUR,0.8564500000,frankfurter.dev
2000-10,GBP,1.4529000000,frankfurter.dev
2000-10,HKD,0.1282500000,frankfurter.dev
2000-10,IDR,0.0001100000,frankfurter.dev
2000-10,JPY,0.0092300000,frankfurter.dev
2000-10,KRW,0.0008900000,frankfurter.dev
2000-10,MYR,0.2631800000,frankfurter.dev
2000-10,THB,0.0231300000,frankfurter.dev
2000-10,TWD,0.0315400000,frankfurter.dev
2000-11,AED,0.2722900000,frankfurter.dev
2000-11,AUD,0.5224600000,frankfurter.dev
2000-11,CAD,0.6486400000,frankfurter.dev
2000-11,CNY,0.1208100000,frankfurter.dev
2000-11,CZK,0.0246700000,frankfurter.dev
2000-11,EUR,0.8565200000,frankfurter.dev
2000-11,GBP,1.4274000000,frankfurter.dev
2000-11,HKD,0.1282300000,frankfurter.dev
2000-11,IDR,0.0001100000,frankfurter.dev
2000-11,JPY,0.0091900000,frankfurter.dev
2000-11,KRW,0.0008700000,frankfurter.dev
2000-11,MYR,0.2631600000,frankfurter.dev
2000-11,THB,0.0228600000,frankfurter.dev
2000-11,TWD,0.0309400000,frankfurter.dev
2000-12,AED,0.2722900000,frankfurter.dev
2000-12,AUD,0.5467000000,frankfurter.dev
2000-12,CAD,0.6564600000,frankfurter.dev
2000-12,CNY,0.1207800000,frankfurter.dev
2000-12,CZK,0.0255800000,frankfurter.dev
2000-12,EUR,0.8978500000,frankfurter.dev
2000-12,GBP,1.4623000000,frankfurter.dev
2000-12,HKD,0.1281800000,frankfurter.dev
2000-12,IDR,0.0001100000,frankfurter.dev
2000-12,JPY,0.0089200000,frankfurter.dev
2000-12,KRW,0.0008200000,frankfurter.dev
2000-12,MYR,0.2629700000,frankfurter.dev
2000-12,THB,0.0230800000,frankfurter.dev
2000-12,TWD,0.0303800000,frankfurter.dev
2001-01,AED,0.2722900000,frankfurter.dev
2001-01,AUD,0.5564000000,frankfurter.dev
2001-01,CAD,0.6655900000,frankfurter.dev
2001-01,CNY,0.1205300000,frankfurter.dev
2001-01,CZK,0.0267000000,frankfurter.dev
2001-01,EUR,0.9397400000,frankfurter.dev
2001-01,GBP,1.4792000000,frankfurter.dev
2001-01,HKD,0.1278900000,frankfurter.dev
2001-01,IDR,0.0001100000,frankfurter.dev
2001-01,JPY,0.0085700000,frankfurter.dev
2001-01,KRW,0.0007900000,frankfurter.dev
2001-01,MYR,0.2629800000,frankfurter.dev
2001-01,THB,0.0231800000,frankfurter.dev
2001-01,TWD,0.0306600000,frankfurter.dev
2001-02,AED,0.2722900000,frankfurter.dev
2001-02,AUD,0.5357100000,frankfurter.dev
2001-02,CAD,0.6575900000,frankfurter.dev
2001-02,CNY,0.1207500000,frankfurter.dev
2001-02,CZK,0.0266000000,frankfurter.dev
2001-02,EUR,0.9225400000,frankfurter.dev
2001-02,GBP,1.4551000000,frankfurter.dev
2001-02,HKD,0.1281400000,frankfurter.dev
2001-02,IDR,0.0001000000,frankfurter.dev
2001-02,JPY,0.0086100000,frankfurter.dev
2001-02,KRW,0.0008000000,frankfurter.dev
2001-02,MYR,0.2630000000,frankfurter.dev
2001-02,THB,0.0234500000,frankfurter.dev
2001-02,TWD,0.0309100000,frankfurter.dev
2001-03,AED,0.2722900000,frankfurter.dev
2001-03,AUD,0.5056000000,frankfurter.dev
2001-03,CAD,0.6425700000,frankfurter.dev
2001-03,CNY,0.1208300000,frankfurter.dev
2001-03,CZK,0.0263300000,frankfurter.dev
2001-03,EUR,0.9106200000,frankfurter.dev
2001-03,GBP,1.4462000000,frankfurter.dev
2001-03,HKD,0.1282000000,frankfurter.dev
2001-03,IDR,0.0000990000,frankfurter.dev
2001-03,JPY,0.0082600000,frankfurter.dev
2001-03,KRW,0.0007800000,frankfurter.dev
2001-03,MYR,0.2630800000,frankfurter.dev
2001-03,THB,0.0228500000,frankfurter.dev
2001-03,TWD,0.0307400000,frankfurter.dev
2001-04,AED,0.2722900000,frankfurter.dev
2001-04,AUD,0.5004700000,frankfurter.dev
2001-04,CAD,0.6413200000,frankfurter.dev
2001-04,CNY,0.1208200000,frankfurter.dev
2001-04,CZK,0.0258200000,frankfurter.dev
2001-04,EUR,0.8931400000,frankfurter.dev
2001-04,GBP,1.4355000000,frankfurter.dev
2001-04,HKD,0.1282200000,frankfurter.dev
2001-04,IDR,0.0000910000,frankfurter.dev
2001-04,JPY,0.0080800000,frankfurter.dev
2001-04,KRW,0.0007500000,frankfurter.dev
2001-04,MYR,0.2629700000,frankfurter.dev
2001-04,THB,0.0220000000,frankfurter.dev
2001-04,TWD,0.0304600000,frankfurter.dev
2001-05,AED,0.2722900000,frankfurter.dev
2001-05,AUD,0.5201600000,frankfurter.dev
2001-05,CAD,0.6490100000,frankfurter.dev
2001-05,CNY,0.1208200000,frankfurter.dev
2001-05,CZK,0.0255300000,frankfurter.dev
2001-05,EUR,0.8761400000,frankfurter.dev
2001-05,GBP,1.4265000000,frankfurter.dev
2001-05,HKD,0.1283300000,frankfurter.dev
2001-05,IDR,0.0000890000,frankfurter.dev
2001-05,JPY,0.0082100000,frankfurter.dev
2001-05,KRW,0.0007700000,frankfurter.dev
2001-05,MYR,0.2630100000,frankfurter.dev
2001-05,THB,0.0219600000,frankfurter.dev
2001-05,TWD,0.0302200000,frankfurter.dev
2001-06,AED,0.2722900000,frankfurter.dev
2001-06,AUD,0.5178700000,frankfurter.dev
2001-06,CAD,0.6562700000,frankfurter.dev
2001-06,CNY,0.1208400000,frankfurter.dev
2001-06,CZK,0.0251400000,frankfurter.dev
2001-06,EUR,0.8545900000,frankfurter.dev
2001-06,GBP,1.4037000000,frankfurter.dev
2001-06,HKD,0.1279200000,frankfurter.dev
2001-06,IDR,0.0000890000,frankfurter.dev
2001-06,JPY,0.0081900000,frankfurter.dev
2001-06,KRW,0.0007700000,frankfurter.dev
2001-06,MYR,0.2629700000,frankfurter.dev
2001-06,THB,0.0220900000,frankfurter.dev
2001-06,TWD,0.0293900000,frankfurter.dev
2001-07,AED,0.2722900000,frankfurter.dev
2001-07,AUD,0.5097200000,frankfurter.dev
2001-07,CAD,0.6541400000,frankfurter.dev
2001-07,CNY,0.1208300000,frankfurter.dev
2001-07,CZK,0.0253900000,frankfurter.dev
2001-07,EUR,0.8603500000,frankfurter.dev
2001-07,GBP,1.4124000000,frankfurter.dev
2001-07,HKD,0.1279600000,frankfurter.dev
2001-07,IDR,0.0000920000,frankfurter.dev
2001-07,JPY,0.0080300000,frankfurter.dev
2001-07,KRW,0.0007700000,frankfurter.dev
2001-07,MYR,0.2629600000,frankfurter.dev
2001-07,THB,0.0219300000,frankfurter.dev
2001-07,TWD,0.0288100000,frankfurter.dev
2001-08,AED,0.2722900000,frankfurter.dev
2001-08,AUD,0.5237800000,frankfurter.dev
2001-08,CAD,0.6500900000,frankfurter.dev
2001-08,CNY,0.1208200000,frankfurter.dev
2001-08,CZK,0.0263600000,frankfurter.dev
2001-08,EUR,0.9005600000,frankfurter.dev
2001-08,GBP,1.4370000000,frankfurter.dev
2001-08,HKD,0.1281100000,frankfurter.dev
2001-08,IDR,0.0001100000,frankfurter.dev
2001-08,JPY,0.0082300000,frankfurter.dev
2001-08,KRW,0.0007800000,frankfurter.dev
2001-08,MYR,0.2629500000,frankfurter.dev
2001-08,THB,0.0222200000,frankfurter.dev
2001-08,TWD,0.0290200000,frankfurter.dev
2001-09,AED,0.2722900000,frankfurter.dev
2001-09,AUD,0.5071200000,frankfurter.dev
2001-09,CAD,0.6391200000,frankfurter.dev
2001-09,CNY,0.1208300000,frankfurter.dev
2001-09,CZK,0.0266600000,frankfurter.dev
2001-09,EUR,0.9111100000,frankfurter.dev
2001-09,GBP,1.4628000000,frankfurter.dev
2001-09,HKD,0.1285200000,frankfurter.dev
2001-09,IDR,0.0001100000,frankfurter.dev
2001-09,JPY,0.0084300000,frankfurter.dev
2001-09,KRW,0.0007700000,frankfurter.dev
2001-09,MYR,0.2629800000,frankfurter.dev
2001-09,THB,0.0225600000,frankfurter.dev
2001-09,TWD,0.0290600000,frankfurter.dev
2001-10,AED,0.2722900000,frankfurter.dev
2001-10,AUD,0.5042500000,frankfurter.dev
2001-10,CAD,0.6368000000,frankfurter.dev
2001-10,CNY,0.1208100000,frankfurter.dev
2001-10,CZK,0.0270100000,frankfurter.dev
2001-10,EUR,0.9061500000,frankfurter.dev
2001-10,GBP,1.4520000000,frankfurter.dev
2001-10,HKD,0.1286000000,frankfurter.dev
2001-10,IDR,0.0001000000,frankfurter.dev
2001-10,JPY,0.0082500000,frankfurter.dev
2001-10,KRW,0.0007700000,frankfurter.dev
2001-10,MYR,0.2629700000,frankfurter.dev
2001-10,THB,0.0223700000,frankfurter.dev
2001-10,TWD,0.0290700000,frankfurter.dev
2001-11,AED,0.2722900000,frankfurter.dev
2001-11,AUD,0.5165700000,frankfurter.dev
2001-11,CAD,0.6276200000,frankfurter.dev
2001-11,CNY,0.1208100000,frankfurter.dev
2001-11,CZK,0.0266900000,frankfurter.dev
2001-11,EUR,0.8884300000,frankfurter.dev
2001-11,GBP,1.4371000000,frankfurter.dev
2001-11,HKD,0.1284400000,frankfurter.dev
2001-11,IDR,0.0000950000,frankfurter.dev
2001-11,JPY,0.0081900000,frankfurter.dev
2001-11,KRW,0.0007800000,frankfurter.dev
2001-11,MYR,0.2630100000,frankfurter.dev
2001-11,THB,0.0225000000,frankfurter.dev
2001-11,TWD,0.0290900000,frankfurter.dev
2001-12,AED,0.2722900000,frankfurter.dev
2001-12,AUD,0.5146100000,frankfurter.dev
2001-12,CAD,0.6339300000,frankfurter.dev
2001-12,CNY,0.1207700000,frankfurter.dev
2001-12,CZK,0.0273700000,frankfurter.dev
2001-12,EUR,0.8925900000,frankfurter.dev
2001-12,GBP,1.4398000000,frankfurter.dev
2001-12,HKD,0.1281500000,frankfurter.dev
2001-12,IDR,0.0000970000,frankfurter.dev
2001-12,JPY,0.0078600000,frankfurter.dev
2001-12,KRW,0.0007800000,frankfurter.dev
2001-12,MYR,0.2629800000,frankfurter.dev
2001-12,THB,0.0227700000,frankfurter.dev
2001-12,TWD,0.0289700000,frankfurter.dev
2002-01,AED,0.2722900000,frankfurter.dev
2002-01,AUD,0.5166000000,frankfurter.dev
2002-01,CAD,0.6256000000,frankfurter.dev
2002-01,CNY,0.1207000000,frankfurter.dev
2002-01,CZK,0.0275400000,frankfurter.dev
2002-01,EUR,0.8837500000,frankfurter.dev
2002-01,GBP,1.4333000000,frankfurter.dev
2002-01,HKD,0.1280900000,frankfurter.dev
2002-01,IDR,0.0000960000,frankfurter.dev
2002-01,JPY,0.0075500000,frankfurter.dev
2002-01,KRW,0.0007600000,frankfurter.dev
2002-01,MYR,0.2629300000,frankfurter.dev
2002-01,THB,0.0226800000,frankfurter.dev
2002-01,TWD,0.0286900000,frankfurter.dev
2002-02,AED,0.2722900000,frankfurter.dev
2002-02,AUD,0.5129300000,frankfurter.dev
2002-02,CAD,0.6268600000,frankfurter.dev
2002-02,CNY,0.1207900000,frankfurter.dev
2002-02,CZK,0.0273500000,frankfurter.dev
2002-02,EUR,0.8698800000,frankfurter.dev
2002-02,GBP,1.4227000000,frankfurter.dev
2002-02,HKD,0.1281800000,frankfurter.dev
2002-02,IDR,0.0000970000,frankfurter.dev
2002-02,JPY,0.0074800000,frankfurter.dev
2002-02,KRW,0.0007600000,frankfurter.dev
2002-02,MYR,0.2629400000,frankfurter.dev
2002-02,THB,0.0227900000,frankfurter.dev
2002-02,TWD,0.0286600000,frankfurter.dev
2002-03,AED,0.2722900000,frankfurter.dev
2002-03,AUD,0.5246800000,frankfurter.dev
2002-03,CAD,0.6299000000,frankfurter.dev
2002-03,CNY,0.1210700000,frankfurter.dev
2002-03,CZK,0.0278400000,frankfurter.dev
2002-03,EUR,0.8761500000,frankfurter.dev
2002-03,GBP,1.4225000000,frankfurter.dev
2002-03,HKD,0.1281400000,frankfurter.dev
2002-03,IDR,0.0001000000,frankfurter.dev
2002-03,JPY,0.0076300000,frankfurter.dev
2002-03,KRW,0.0007600000,frankfurter.dev
2002-03,MYR,0.2626700000,frankfurter.dev
2002-03,THB,0.0230100000,frankfurter.dev
2002-03,TWD,0.0286600000,frankfurter.dev
2002-04,AED,0.2722900000,frankfurter.dev
2002-04,AUD,0.5355100000,frankfurter.dev
2002-04,CAD,0.6319500000,frankfurter.dev
2002-04,CNY,0.1207900000,frankfurter.dev
2002-04,CZK,0.0290400000,frankfurter.dev
2002-04,EUR,0.8852800000,frankfurter.dev
2002-04,GBP,1.4418000000,frankfurter.dev
2002-04,HKD,0.1282600000,frankfurter.dev
2002-04,IDR,0.0001100000,frankfurter.dev
2002-04,JPY,0.0076400000,frankfurter.dev
2002-04,KRW,0.0007600000,frankfurter.dev
2002-04,MYR,0.2630100000,frankfurter.dev
2002-04,THB,0.0230300000,frankfurter.dev
2002-04,TWD,0.0287100000,frankfurter.dev
2002-05,AED,0.2722900000,frankfurter.dev
2002-05,AUD,0.5497500000,frankfurter.dev
2002-05,CAD,0.6449600000,frankfurter.dev
2002-05,CNY,0.1207100000,frankfurter.dev
2002-05,CZK,0.0299600000,frankfurter.dev
2002-05,EUR,0.9164500000,frankfurter.dev
2002-05,GBP,1.4596000000,frankfurter.dev
2002-05,HKD,0.1285400000,frankfurter.dev
2002-05,IDR,0.0001100000,frankfurter.dev
2002-05,JPY,0.0079000000,frankfurter.dev
2002-05,KRW,0.0007900000,frankfurter.dev
2002-05,MYR,0.2629800000,frankfurter.dev
2002-05,THB,0.0233300000,frankfurter.dev
2002-05,TWD,0.0290100000,frankfurter.dev
2002-06,AED,0.2722900000,frankfurter.dev
2002-06,AUD,0.5690500000,frankfurter.dev
2002-06,CAD,0.6530100000,frankfurter.dev
2002-06,CNY,0.1208800000,frankfurter.dev
2002-06,CZK,0.0314900000,frankfurter.dev
2002-06,EUR,0.9551800000,frankfurter.dev
2002-06,GBP,1.4827000000,frankfurter.dev
2002-06,HKD,0.1282900000,frankfurter.dev
2002-06,IDR,0.0001200000,frankfurter.dev
2002-06,JPY,0.0081000000,frankfurter.dev
2002-06,KRW,0.0008200000,frankfurter.dev
2002-06,MYR,0.2632200000,frankfurter.dev
2002-06,THB,0.0237400000,frankfurter.dev
2002-06,TWD,0.0294100000,frankfurter.dev
2002-07,AED,0.2722900000,frankfurter.dev
2002-07,AUD,0.5540500000,frankfurter.dev
2002-07,CAD,0.6481700000,frankfurter.dev
2002-07,CNY,0.1207300000,frankfurter.dev
2002-07,CZK,0.0333500000,frankfurter.dev
2002-07,EUR,0.9928600000,frankfurter.dev
2002-07,GBP,1.5547000000,frankfurter.dev
2002-07,HKD,0.1281800000,frankfurter.dev
2002-07,IDR,0.0001100000,frankfurter.dev
2002-07,JPY,0.0084800000,frankfurter.dev
2002-07,KRW,0.0008400000,frankfurter.dev
2002-07,MYR,0.2629700000,frankfurter.dev
2002-07,THB,0.0242200000,frankfurter.dev
2002-07,TWD,0.0299600000,frankfurter.dev
2002-08,AED,0.2722900000,frankfurter.dev
2002-08,AUD,0.5417300000,frankfurter.dev
2002-08,CAD,0.6373300000,frankfurter.dev
2002-08,CNY,0.1208400000,frankfurter.dev
2002-08,CZK,0.0317900000,frankfurter.dev
2002-08,EUR,0.9779000000,frankfurter.dev
2002-08,GBP,1.5378000000,frankfurter.dev
2002-08,HKD,0.1281700000,frankfurter.dev
2002-08,IDR,0.0001100000,frankfurter.dev
2002-08,JPY,0.0084000000,frankfurter.dev
2002-08,KRW,0.0008400000,frankfurter.dev
2002-08,MYR,0.2629700000,frankfurter.dev
2002-08,THB,0.0237100000,frankfurter.dev
2002-08,TWD,0.0295500000,frankfurter.dev
2002-09,AED,0.2722900000,frankfurter.dev
2002-09,AUD,0.5471900000,frankfurter.dev
2002-09,CAD,0.6355000000,frankfurter.dev
2002-09,CNY,0.1207600000,frankfurter.dev
2002-09,CZK,0.0324700000,frankfurter.dev
2002-09,EUR,0.9811300000,frankfurter.dev
2002-09,GBP,1.5553000000,frankfurter.dev
2002-09,HKD,0.1281100000,frankfurter.dev
2002-09,IDR,0.0001100000,frankfurter.dev
2002-09,JPY,0.0082900000,frankfurter.dev
2002-09,KRW,0.0008300000,frankfurter.dev
2002-09,MYR,0.2627300000,frankfurter.dev
2002-09,THB,0.0233400000,frankfurter.dev
2002-09,TWD,0.0290100000,frankfurter.dev
2002-10,AED,0.2722900000,frankfurter.dev
2002-10,AUD,0.5499500000,frankfurter.dev
2002-10,CAD,0.6336200000,frankfurter.dev
2002-10,CNY,0.1208000000,frankfurter.dev
2002-10,CZK,0.0320200000,frankfurter.dev
2002-10,EUR,0.9812700000,frankfurter.dev
2002-10,GBP,1.5576000000,frankfurter.dev
2002-10,HKD,0.1282200000,frankfurter.dev
2002-10,IDR,0.0001100000,frankfurter.dev
2002-10,JPY,0.0080700000,frankfurter.dev
2002-10,KRW,0.0008100000,frankfurter.dev
2002-10,MYR,0.2630500000,frankfurter.dev
2002-10,THB,0.0229400000,frankfurter.dev
2002-10,TWD,0.0286800000,frankfurter.dev
2002-11,AED,0.2722900000,frankfurter.dev
2002-11,AUD,0.5612300000,frankfurter.dev
2002-11,CAD,0.6365800000,frankfurter.dev
2002-11,CNY,0.1207400000,frankfurter.dev
2002-11,CZK,0.0324900000,frankfurter.dev
2002-11,EUR,1.0013000000,frankfurter.dev
2002-11,GBP,1.5723000000,frankfurter.dev
2002-11,HKD,0.1282000000,frankfurter.dev
2002-11,IDR,0.0001100000,frankfurter.dev
2002-11,JPY,0.0082300000,frankfurter.dev
2002-11,KRW,0.0008200000,frankfurter.dev
2002-11,MYR,0.2629300000,frankfurter.dev
2002-11,THB,0.0230800000,frankfurter.dev
2002-11,TWD,0.0288500000,frankfurter.dev
2002-12,AED,0.2722900000,frankfurter.dev
2002-12,AUD,0.5633100000,frankfurter.dev
2002-12,CAD,0.6417500000,frankfurter.dev
2002-12,CNY,0.1208500000,frankfurter.dev
2002-12,CZK,0.0326400000,frankfurter.dev
2002-12,EUR,1.0183000000,frankfurter.dev
2002-12,GBP,1.5856000000,frankfurter.dev
2002-12,HKD,0.1282600000,frankfurter.dev
2002-12,IDR,0.0001100000,frankfurter.dev
2002-12,JPY,0.0082000000,frankfurter.dev
2002-12,KRW,0.0008300000,frankfurter.dev
2002-12,MYR,0.2630800000,frankfurter.dev
2002-12,THB,0.0230900000,frankfurter.dev
2002-12,TWD,0.0287800000,frankfurter.dev
2003-01,AED,0.2722900000,frankfurter.dev
2003-01,AUD,0.5827200000,frankfurter.dev
2003-01,CAD,0.6487200000,frankfurter.dev
2003-01,CNY,0.1208100000,frankfurter.dev
2003-01,CZK,0.0336700000,frankfurter.dev
2003-01,EUR,1.0620000000,frankfurter.dev
2003-01,GBP,1.6161000000,frankfurter.dev
2003-01,HKD,0.1282600000,frankfurter.dev
2003-01,IDR,0.0001100000,frankfurter.dev
2003-01,JPY,0.0084200000,frankfurter.dev
2003-01,KRW,0.0008500000,frankfurter.dev
2003-01,MYR,0.2631000000,frankfurter.dev
2003-01,THB,0.0233600000,frankfurter.dev
2003-01,TWD,0.0289500000,frankfurter.dev
2003-02,AED,0.2722900000,frankfurter.dev
2003-02,AUD,0.5946500000,frankfurter.dev
2003-02,CAD,0.6608200000,frankfurter.dev
2003-02,CNY,0.1207900000,frankfurter.dev
2003-02,CZK,0.0340500000,frankfurter.dev
2003-02,EUR,1.0778000000,frankfurter.dev
2003-02,GBP,1.6110000000,frankfurter.dev
2003-02,HKD,0.1281800000,frankfurter.dev
2003-02,IDR,0.0001100000,frankfurter.dev
2003-02,JPY,0.0083800000,frankfurter.dev
2003-02,KRW,0.0008400000,frankfurter.dev
2003-02,MYR,0.2628300000,frankfurter.dev
2003-02,THB,0.0233100000,frankfurter.dev
2003-02,TWD,0.0288200000,frankfurter.dev
2003-03,AED,0.2722900000,frankfurter.dev
2003-03,AUD,0.6023200000,frankfurter.dev
2003-03,CAD,0.6775600000,frankfurter.dev
2003-03,CNY,0.1208200000,frankfurter.dev
2003-03,CZK,0.0340400000,frankfurter.dev
2003-03,EUR,1.0806000000,frankfurter.dev
2003-03,GBP,1.5837000000,frankfurter.dev
2003-03,HKD,0.1282300000,frankfurter.dev
2003-03,IDR,0.0001100000,frankfurter.dev
2003-03,JPY,0.0084300000,frankfurter.dev
2003-03,KRW,0.0008100000,frankfurter.dev
2003-03,MYR,0.2630100000,frankfurter.dev
2003-03,THB,0.0233800000,frankfurter.dev
2003-03,TWD,0.0288500000,frankfurter.dev
2003-04,AED,0.2722900000,frankfurter.dev
2003-04,AUD,0.6090000000,frankfurter.dev
2003-04,CAD,0.6849100000,frankfurter.dev
2003-04,CNY,0.1209100000,frankfurter.dev
2003-04,CZK,0.0342500000,frankfurter.dev
2003-04,EUR,1.0852000000,frankfurter.dev
2003-04,GBP,1.5741000000,frankfurter.dev
2003-04,HKD,0.1282900000,frankfurter.dev
2003-04,IDR,0.0001100000,frankfurter.dev
2003-04,JPY,0.0083400000,frankfurter.dev
2003-04,KRW,0.0008100000,frankfurter.dev
2003-04,MYR,0.2632700000,frankfurter.dev
2003-04,THB,0.0233300000,frankfurter.dev
2003-04,TWD,0.0287500000,frankfurter.dev
2003-05,AED,0.2722900000,frankfurter.dev
2003-05,AUD,0.6473400000,frankfurter.dev
2003-05,CAD,0.7226300000,frankfurter.dev
2003-05,CNY,0.1208500000,frankfurter.dev
2003-05,CZK,0.0368300000,frankfurter.dev
2003-05,EUR,1.1565000000,frankfurter.dev
2003-05,GBP,1.6225000000,frankfurter.dev
2003-05,HKD,0.1283200000,frankfurter.dev
2003-05,IDR,0.0001200000,frankfurter.dev
2003-05,JPY,0.0085200000,frankfurter.dev
2003-05,KRW,0.0008300000,frankfurter.dev
2003-05,MYR,0.2631800000,frankfurter.dev
2003-05,THB,0.0236900000,frankfurter.dev
2003-05,TWD,0.0287700000,frankfurter.dev
2003-06,AED,0.2722900000,frankfurter.dev
2003-06,AUD,0.6641700000,frankfurter.dev
2003-06,CAD,0.7388400000,frankfurter.dev
2003-06,CNY,0.1208700000,frankfurter.dev
2003-06,CZK,0.0371500000,frankfurter.dev
2003-06,EUR,1.1674000000,frankfurter.dev
2003-06,GBP,1.6605000000,frankfurter.dev
